id,title,description_de,description_en,subjects,spatial,temporal,created,filetype,mimetype,rights,dataProvider,isShownAt,isShownBy,API_Endpoint
224152,0697-21b_22b_Helmitzbrunn,"Terrain model of 0697-21b_22b_Helmitzbrunn;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Helmitzbrunn I | Helmitzbrunn II,,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224152.glb,https://thanados.openatlas.eu/api/display/224152,https://thanados.openatlas.eu/api/entity/224152
215020,2024-10b_Wildhalmestorf_skz_01,2024-10b_Wildhalmestorf_skz_01,,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Niederösterreich | Raabs an der Thaya | Waidhofen an der Thaya | Wilhalmestorf | Wilhelmshof,1000-1500 | High Middle Ages | Late Middle Ages,2023-12-06,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/215020.png,https://thanados.openatlas.eu/api/display/215020,https://thanados.openatlas.eu/api/entity/215020
209443,0626-10b_haid_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Haid,,2023-09-27,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209443.png,https://thanados.openatlas.eu/api/display/209443,https://thanados.openatlas.eu/api/entity/209443
232571,2016-10b_wigeleinsdorf,2016-10b_wigeleinsdorf,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Wigeleinsdorf,,2024-08-04,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232571.pdf,https://thanados.openatlas.eu/api/display/232571,https://thanados.openatlas.eu/api/entity/232571
232401,0268-10b_crufilingin,"Datenerhebung N.N., Manuskripttext für FÖ 29 1990 Kurt Bors, Skizze 0268-10b_crufilingin_skz_01; von Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisition by N.N, Manuscript for FÖ 29 1990 by Kurt Bors, Settlement sketch of 0268-10b_crufilingin_skz_01; by Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Early Modern Age | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Crufilingin | Großrust | Niederösterreich | Obritzberg-Rust | Sankt Pölten (Land),1050-1500 | Early Modern Age | High Middle Ages | Late Middle Ages,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232401.pdf,https://thanados.openatlas.eu/api/display/232401,https://thanados.openatlas.eu/api/entity/232401
219762,Grosspoppen_fot_02,"Ruinen, Begehung am 22.05.1981; photo by N.N., digital version by Maria Christine Zingerle",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Modern Age | Ruins | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Allentsteig | Austria | Großpoppen | Niederösterreich | Zwettl,High Middle Ages | Late Middle Ages | Modern Age,2024-01-31,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/219762.jpg,https://thanados.openatlas.eu/api/display/219762,https://thanados.openatlas.eu/api/entity/219762
209436,0611-10b_hadmarstorff_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hadmarstorff,,2023-09-27,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209436.png,https://thanados.openatlas.eu/api/display/209436,https://thanados.openatlas.eu/api/entity/209436
229627,1619-40b_Seebser_Hofstatt,"Terrain model of 0347-10b_Egers;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Seebser Hofstatt*,,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229627.glb,https://thanados.openatlas.eu/api/display/229627,https://thanados.openatlas.eu/api/entity/229627
229626,1608-20b_Schrattental,"Terrain model of 1608-20b_Schrattental;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Schrattental*,,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229626.glb,https://thanados.openatlas.eu/api/display/229626,https://thanados.openatlas.eu/api/entity/229626
219752,0292-20ab_Doellersheim_fot_01,Begehung am 22.05.1981,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Döllersheim | Niederösterreich | Pölla | Zwettl,,2024-01-31,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/219752.jpg,https://thanados.openatlas.eu/api/display/219752,https://thanados.openatlas.eu/api/entity/219752
212638,1436-20b_Raschala_Ost,1436-20b_Raschala_Ost,,Tallage | Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Tallage | Wald | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hollabrunn | Niederösterreich | Raschala | Raschala Ost*,1100-1550 | High Middle Ages | Late Middle Ages,2023-11-10,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/212638.png,https://thanados.openatlas.eu/api/display/212638,https://thanados.openatlas.eu/api/entity/212638
232793,0364-10b_ekchental,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Ekchental,,2024-08-06,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232793.pdf,https://thanados.openatlas.eu/api/display/232793,https://thanados.openatlas.eu/api/entity/232793
223103,2124-10b_zoleilsdorf,"Text N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hollabrunn | Mailberg | Niederösterreich | Zoleilsdorf,High Middle Ages,2024-02-28,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/223103.pdf,https://thanados.openatlas.eu/api/display/223103,https://thanados.openatlas.eu/api/entity/223103
223091,2132-10b_zwaynhofen,"Text N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Kapelln | Niederösterreich | Sankt Pölten (Land) | Zwaynhofen,Late Middle Ages,2024-02-28,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/223091.pdf,https://thanados.openatlas.eu/api/display/223091,https://thanados.openatlas.eu/api/entity/223091
209434,0607-10b_hadmars_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Groß-Siegharts | Hadmars | Niederösterreich | Waidhofen an der Thaya,High Middle Ages | Late Middle Ages,2023-09-27,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209434.png,https://thanados.openatlas.eu/api/display/209434,https://thanados.openatlas.eu/api/entity/209434
232432,2051-10b_wirnestesdorf_geschwärzt,2051-10b_wirnestesdorf_geschwärzt,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hollabrunn | Niederösterreich | Ravelsbach | Wirnestesdorf,,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232432.pdf,https://thanados.openatlas.eu/api/display/232432,https://thanados.openatlas.eu/api/entity/232432
229624,1600-20b_Schladein,"Terrain model of 1600-20b_Schladein;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Schladein*,,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229624.glb,https://thanados.openatlas.eu/api/display/229624,https://thanados.openatlas.eu/api/entity/229624
229623,1588-40b_Scheibenfeld,"Terrain model of 1588-40b_Scheibenfeld;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Scheibenfeld*,,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229623.glb,https://thanados.openatlas.eu/api/display/229623,https://thanados.openatlas.eu/api/entity/229623
232415,0273-20b_danzig*,Scan 0273-20b_danzig*; Umfang: 3 Seiten; Text (Manuskripttext für FÖ 34 1995) Kurt Bors; Skizze 0273-20b_danzig*_skz_01 Kurt Bors (AMA); Skizze Verschollene_Donauorte_Piffl_1954 von Ludwig Piffl; digitale Version Jacqueline Huber/Nora Siegmeth,Scan 0273-20b_danzig*; number of pages: 3; text (manuscript for FÖ 34 1995) by Kurt Bors; settlement sketch of 0273-20b_danzig*_skz_01 by Kurt Bors (AMA); sketch Verschollene_Donauorte_Piffl_1954 by Ludwig Piffl; digital version by Jacqueline Huber/Nora Siegmeth,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Danzig* | Niederösterreich | Raabs an der Thaya | Waidhofen an der Thaya | Ziernreith,1000-1400 | High Middle Ages | Late Middle Ages,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232415.pdf,https://thanados.openatlas.eu/api/display/232415,https://thanados.openatlas.eu/api/entity/232415
209431,0605-20b_hachenfeld_skz_02,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Lage am Fließgewässer | Wüstung | Abandoned Village | situated near streaming water | Abandoned Village | DeVill | Early Modern Age | High Middle Ages | Lage am Fließgewässer | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Asperhofen | Austria | Grabensee | Hachenfeld* | Niederösterreich | Sankt Pölten (Land),900-1700 | Early Modern Age | High Middle Ages | Late Middle Ages,2023-09-27,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209431.png,https://thanados.openatlas.eu/api/display/209431,https://thanados.openatlas.eu/api/entity/209431
229619,1470-10b_Reinpreczt,"Terrain model of 1470-10b_Reinpreczt;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Lage am Fließgewässer | Wüstung | Abandoned Village | situated near streaming water | Abandoned Village | DeVill | Early Modern Age | High Middle Ages | Lage am Fließgewässer | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Gastern | Kleinzwettl | Niederösterreich | Reinpreczt | Waidhofen an der Thaya,1050-1650 | Early Modern Age | High Middle Ages | Late Middle Ages,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229619.glb,https://thanados.openatlas.eu/api/display/229619,https://thanados.openatlas.eu/api/entity/229619
209348,0590-20b_guglfeld_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Guglfeld* | Hart | Hollabrunn | Niederösterreich | Wullersdorf,1250-1550 | Late Middle Ages,2023-09-26,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209348.png,https://thanados.openatlas.eu/api/display/209348,https://thanados.openatlas.eu/api/entity/209348
209346,0582-30b_grundfeld_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Baden | Grundfeld* | Niederösterreich | Oberwaltersdorf,,2023-09-26,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209346.png,https://thanados.openatlas.eu/api/display/209346,https://thanados.openatlas.eu/api/entity/209346
209345,0582-30b_grundfeld_skz_02,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Baden | Grundfeld* | Niederösterreich | Oberwaltersdorf,,2023-09-26,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209345.png,https://thanados.openatlas.eu/api/display/209345,https://thanados.openatlas.eu/api/entity/209345
229616,1439-10b_Ratmanns,"Terrain model of 1439-10b_Ratmanns;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Lage im Quellgebiet eines Fließgewässers | Wüstung | Abandoned Village | Abandoned Village | Acker | DeVill | High Middle Ages | Lage im Quellgebiet eines Fließgewässers | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Ellends | Groß-Siegharts | Niederösterreich | Ratmanns | Waidhofen an der Thaya,1050-1529 | High Middle Ages | Late Middle Ages,2024-06-11,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/229616.glb,https://thanados.openatlas.eu/api/display/229616,https://thanados.openatlas.eu/api/entity/229616
206085,0098-10b_audoerfl bei orth_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Older Excavation | Strayfinds | Systematic Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Audörfl bei Orth | Austria | Groß-Enzersdorf | Gänserndorf | Niederösterreich | Orth an der Donau,Late Middle Ages,2023-08-18,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/206085.png,https://thanados.openatlas.eu/api/display/206085,https://thanados.openatlas.eu/api/entity/206085
209263,0580-30b_gruenn_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Gruenn,,2023-09-25,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209263.png,https://thanados.openatlas.eu/api/display/209263,https://thanados.openatlas.eu/api/entity/209263
233373,bgld_spanfurth,Text & Skizze: Kurt Bors; Digitalisat: Jacqueline Huber/Nora Siegmeth,Description & sketch: Kurt Bors; digital version: Jacqueline Huber/Nora Siegmeth,Wüstung | Abandoned Village | Abandoned Village | DeVill | Excavation | High Middle Ages | Late Middle Ages | Strayfinds | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Burgenland | Lutzmannsburg | Oberpullendorf | Spanfurt,1000-1500 | High Middle Ages | Late Middle Ages,2024-08-09,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233373.pdf,https://thanados.openatlas.eu/api/display/233373,https://thanados.openatlas.eu/api/entity/233373
233364,bgld_see,Datenakquisition: N.N.; Digitalisat: Jacqueline Huber/Nora Siegmeth,Data acquisition: N.N.; digital version: Jacqueline Huber/Nora Siegmeth,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Burgenland | Ferteu | Neusiedl am See,High Middle Ages | Late Middle Ages,2024-08-09,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/233364.pdf,https://thanados.openatlas.eu/api/display/233364,https://thanados.openatlas.eu/api/entity/233364
232388,0261-10b_colomezza,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Colomezza,,2024-08-03,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232388.pdf,https://thanados.openatlas.eu/api/display/232388,https://thanados.openatlas.eu/api/entity/232388
224140,0672-30b_Hausleiten_West,"Terrain model of 0672-30b_Hausleiten_West;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4750000;
https://doi.org/10.48677/24e00519-1c40-4ec8-9f60-a10fae788017
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hausleiten West*,,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224140.glb,https://thanados.openatlas.eu/api/display/224140,https://thanados.openatlas.eu/api/entity/224140
235257,3790-10_vitézfelde_ker_01,Foto und Profilzeichnung Topf 3790-10_vitézfelde_ker_01; Jacqueline Huber/Nora Siegmeth,foto and drawing pot 3790-10_vitézfelde_ker_01; by Jacqueline Huber/Nora Siegmeth,,,,2024-08-30,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/235257.svg,https://thanados.openatlas.eu/api/display/235257,https://thanados.openatlas.eu/api/entity/235257
209261,0580-10b_niedergrub_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Nieder Grueb,,2023-09-25,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209261.png,https://thanados.openatlas.eu/api/display/209261,https://thanados.openatlas.eu/api/entity/209261
223072,2134-10b_zwetlberch purchstal,"Text N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisation by N.N., digitale version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Niederösterreich | Zwetlberch purchstal | Zwettl,Late Middle Ages,2024-02-28,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/223072.pdf,https://thanados.openatlas.eu/api/display/223072,https://thanados.openatlas.eu/api/entity/223072
