file_id,filename,file_label,object_id,object_name
198570,198570.png,Dernberg Chugelfeld Dornfeld Karte,173247,Dernberg Castle
198570,198570.png,Dernberg Chugelfeld Dornfeld Karte,173247,Dernberg Castle
230284,230284.jpg,Reconstruction drawing of Dernberg village and castle,173247,Dernberg Castle
221368,221368.glb,1804-10b_Ternberc_1823-20b_Trennau,173247,Dernberg Castle
173637,173637.jpg,Grabung,173247,Dernberg Castle
173250,173250.png,Dernberg,173247,Dernberg Castle
207672,207672.pdf,wuestungslisten_kl_A-L,201377,Irinspach
207668,207668.pdf,wuestungsarchiv_konzeption_organisatio_arbeitsplanung,201377,Irinspach
234961,234961.pdf,0830-10b_irinspach,201377,Irinspach
207673,207673.pdf,wuestungslisten_kl_M-Z,204790,Walrsperch
233022,233022.pdf,1951-10b_walrsperch,204790,Walrsperch
207672,207672.pdf,wuestungslisten_kl_A-L,201379,Irmueldi
234962,234962.pdf,0831-10b_irmueldi,201379,Irmueldi
207672,207672.pdf,wuestungslisten_kl_A-L,201381,Irmvelde
234963,234963.pdf,0832-10b_irmvelde,201381,Irmvelde
207672,207672.pdf,wuestungslisten_kl_A-L,201383,Irnpoltinge
234964,234964.pdf,0833-10b_de irnpoltinge,201383,Irnpoltinge
207672,207672.pdf,wuestungslisten_kl_A-L,201385,Isinhartsdorf
234965,234965.pdf,0834-10b_isinhartsdorf,201385,Isinhartsdorf
207672,207672.pdf,wuestungslisten_kl_A-L,201387,Isinvurta
234966,234966.pdf,0835-10b_isinvurta,201387,Isinvurta
207672,207672.pdf,wuestungslisten_kl_A-L,201389,Iskerisdorf
234967,234967.pdf,0836-10b_iskerisdorf,201389,Iskerisdorf
207672,207672.pdf,wuestungslisten_kl_A-L,201391,Isowe
234968,234968.pdf,0837-10b_isowe,201391,Isowe
234969,234969.pdf,0838-10b_issansdorf_geschwärzt,201393,Ilsansdorf
207672,207672.pdf,wuestungslisten_kl_A-L,201396,Iwinperch
234970,234970.pdf,0839-10b_iwinperch,201396,Iwinperch
207672,207672.pdf,wuestungslisten_kl_A-L,201398,Jagemvelde
234971,234971.pdf,0840-10b_de jagemvelde,201398,Jagemvelde
207672,207672.pdf,wuestungslisten_kl_A-L,201400,Jahrings
234972,234972.pdf,0841-10b_jahrings,201400,Jahrings
207673,207673.pdf,wuestungslisten_kl_M-Z,204792,Waltesprun
233021,233021.pdf,1952-10b_waltesprun,204792,Waltesprun
207673,207673.pdf,wuestungslisten_kl_M-Z,173251,Ternberc
198570,198570.png,Dernberg Chugelfeld Dornfeld Karte,173251,Ternberc
198570,198570.png,Dernberg Chugelfeld Dornfeld Karte,173251,Ternberc
221368,221368.glb,1804-10b_Ternberc_1823-20b_Trennau,173251,Ternberc
214220,214220.png,1804-10b_Ternberc,173251,Ternberc
230284,230284.jpg,Reconstruction drawing of Dernberg village and castle,173251,Ternberc
234343,234343.pdf,Überblick Langes Tal,173251,Ternberc
173250,173250.png,Dernberg,173251,Ternberc
234343,234343.pdf,Überblick Langes Tal,173255,Trennau*
221368,221368.glb,1804-10b_Ternberc_1823-20b_Trennau,173255,Trennau*
214229,214229.png,1823-20b_Trennau,173255,Trennau*
173250,173250.png,Dernberg,173255,Trennau*
207672,207672.pdf,wuestungslisten_kl_A-L,173258,Chruels
232356,232356.pdf,0235-10b_chruels_geschwärzt,173258,Chruels
224319,224319.glb,0235-10b_Chruels,173258,Chruels
215465,215465.pdf,Wüstungsarchiv des Archivs für Mittelalterarchäologie,173258,Chruels
234343,234343.pdf,Überblick Langes Tal,173258,Chruels
207673,207673.pdf,wuestungslisten_kl_M-Z,173261,Blaustauden
254551,254551.pdf,1302-10b_plawenstudern_geschwärzt,173261,Blaustauden
173578,173578.png,BlaustaudenInt,173261,Blaustauden
207673,207673.pdf,wuestungslisten_kl_M-Z,205021,Wislarin
232395,232395.pdf,2057-10b_wislarin_geschwärzt,205021,Wislarin
215170,215170.png,2057-10b_Wislarin,205021,Wislarin
207673,207673.pdf,wuestungslisten_kl_M-Z,205023,Wisperch
232387,232387.pdf,2058-10b_wisperch,205023,Wisperch
207673,207673.pdf,wuestungslisten_kl_M-Z,205025,Ober Wissbrunn
232385,232385.pdf,2059-10b_ober wissbrunn,205025,Ober Wissbrunn
207673,207673.pdf,wuestungslisten_kl_M-Z,205027,Wissen Hof
232383,232383.pdf,2060-10b_wissen hof,205027,Wissen Hof
207673,207673.pdf,wuestungslisten_kl_M-Z,205029,Wisthof
207673,207673.pdf,wuestungslisten_kl_M-Z,205031,Wisunwinchel
207673,207673.pdf,wuestungslisten_kl_M-Z,205033,Witinesperc
207673,207673.pdf,wuestungslisten_kl_M-Z,205035,Witinsdorf
232305,232305.pdf,2064-10b_witinsdorf,205035,Witinsdorf
207672,207672.pdf,wuestungslisten_kl_A-L,198234,Grafenwasen
198316,198316.jpg,Grafenwasen 3D reconstruction,198234,Grafenwasen
209004,209004.png,Grafenwasen 3D reco transparent_2,198234,Grafenwasen
208982,208982.png,Grafenwasen 3D reco transparent,198234,Grafenwasen
233707,233707.pdf,0546-10b_grafenwasen_geschwärzt,198234,Grafenwasen
212530,212530.webp,Grafenwasen01,198234,Grafenwasen
212529,212529.glb,Grafenwasen01,198234,Grafenwasen
198240,198240.jpg,Excavation Runder Berg Sketch 2,198234,Grafenwasen
198239,198239.jpg,Excavation Runder Berg Sketch 1,198234,Grafenwasen
198238,198238.png,Grafenwasen magnetics,198234,Grafenwasen
198237,198237.png,Grafenwasen radar,198234,Grafenwasen
207673,207673.pdf,wuestungslisten_kl_M-Z,205037,Witrichesdorf
232304,232304.pdf,2065-10b_witrichesdorf,205037,Witrichesdorf
207673,207673.pdf,wuestungslisten_kl_M-Z,205039,Witzmannesdorf
232302,232302.pdf,2066-10b_de witzmannesdorf,205039,Witzmannesdorf
207673,207673.pdf,wuestungslisten_kl_M-Z,205041,Wizeperin
232299,232299.pdf,2067-10b_wizeperin,205041,Wizeperin
207673,207673.pdf,wuestungslisten_kl_M-Z,205043,Wizilinisdorf
232289,232289.pdf,2068-10b_wizilinisdorf,205043,Wizilinisdorf
207673,207673.pdf,wuestungslisten_kl_M-Z,205045,Wizzokel
232274,232274.pdf,2069-10b_beneficium wizzokel circa montem semerincum,205045,Wizzokel
207673,207673.pdf,wuestungslisten_kl_M-Z,205047,Wolcking
232271,232271.pdf,2070-10b_wolcking,205047,Wolcking
207673,207673.pdf,wuestungslisten_kl_M-Z,205049,Wolfcozesdorf
232268,232268.pdf,2071-10b_wolfcozesdorf_geschwärzt,205049,Wolfcozesdorf
207673,207673.pdf,wuestungslisten_kl_M-Z,205051,Wolfcrimesdorf
232261,232261.pdf,2072-10b_wolfcrimendorf,205051,Wolfcrimesdorf
207673,207673.pdf,wuestungslisten_kl_M-Z,205053,Wolfesgruobe
232254,232254.pdf,2073-10b_wolfesgruobe,205053,Wolfesgruobe
198239,198239.jpg,Excavation Runder Berg Sketch 1,198279,Runder Berg (motte)
198240,198240.jpg,Excavation Runder Berg Sketch 2,198279,Runder Berg (motte)
198595,198595.png,0582-20b_grund_skz_01,198593,Grund*
223738,223738.glb,0582-20b_Grund,198593,Grund*
233821,233821.pdf,0582-20b_grund_geschwärzt,198593,Grund*
224579,224579.glb,0902-21b_Lantschenhöfe,201561,Lantschenhöfe*
235399,235399.pdf,0902-21b_lantschenhoefe hof,201561,Lantschenhöfe*
235399,235399.pdf,0902-21b_lantschenhoefe hof,201561,Lantschenhöfe*
210674,210674.png,0902-21b_lantschenhoefe_hof_skz_01,201561,Lantschenhöfe*
209938,209938.png,0731-20b_Heugen_skz_02,198679,Aldersdorferhof*
209938,209938.png,0731-20b_Heugen_skz_02,198679,Aldersdorferhof*
198681,198681.png,0037-20_aldersdorferhof_EZ,198679,Aldersdorferhof*
238199,238199.glb,0037-20b_aldersdorferhof,198679,Aldersdorferhof*
223809,223809.pdf,0037-20b_aldersdorfer hof_skz_02,198679,Aldersdorferhof*
223808,223808.pdf,0037-20b_aldersdorfer hof_skz_01,198679,Aldersdorferhof*
213173,213173.png,0037-20b_aldersdorferhof,198679,Aldersdorferhof*
212930,212930.pdf,0037-20b_aldersdorfer hof_geschwärzt,198679,Aldersdorferhof*
207672,207672.pdf,wuestungslisten_kl_A-L,198699,Abendorf
202195,202195.pdf,0001-10b_abendorf,198699,Abendorf
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198699,Abendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198701,Abschlag*
205313,205313.pdf,0002-10b_abschlag,198701,Abschlag*
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198701,Abschlag*
207672,207672.pdf,wuestungslisten_kl_A-L,198703,Absdorf-Nieder
223452,223452.pdf,0003-10b_absdorf nieder,198703,Absdorf-Nieder
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198703,Absdorf-Nieder
207672,207672.pdf,wuestungslisten_kl_A-L,198707,Absdorf-Ober
223454,223454.pdf,0004-10b_absdorf ober,198707,Absdorf-Ober
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198707,Absdorf-Ober
207672,207672.pdf,wuestungslisten_kl_A-L,198709,Abtsdorf/Langental
221035,221035.pdf,0005-10b_abtsdorf im langen tal,198709,Abtsdorf/Langental
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198709,Abtsdorf/Langental
207672,207672.pdf,wuestungslisten_kl_A-L,198711,Adelmannesbrunn
221036,221036.pdf,0006-10b_adelmannesbrunn,198711,Adelmannesbrunn
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198711,Adelmannesbrunn
207672,207672.pdf,wuestungslisten_kl_A-L,198714,Adelmannsperg
202194,202194.pdf,0007-10b_adelmansperg,198714,Adelmannsperg
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198714,Adelmannsperg
207672,207672.pdf,wuestungslisten_kl_A-L,198716,Adilhartisperge
223455,223455.pdf,0007-20b_adilhartisperge,198716,Adilhartisperge
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198716,Adilhartisperge
207672,207672.pdf,wuestungslisten_kl_A-L,198720,Aebeching an der Ried
202193,202193.pdf,0008-10b_aebeching an der ried,198720,Aebeching an der Ried
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198720,Aebeching an der Ried
207672,207672.pdf,wuestungslisten_kl_A-L,198724,"Aegeri, Hof zu"
202192,202192.pdf,0009-10b_aegeri hof zu,198724,"Aegeri, Hof zu"
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198724,"Aegeri, Hof zu"
207672,207672.pdf,wuestungslisten_kl_A-L,198728,Aeistal
202191,202191.pdf,0010-10b_aeistal,198728,Aeistal
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198728,Aeistal
207672,207672.pdf,wuestungslisten_kl_A-L,198732,Aerczperg
205353,205353.pdf,0011-10b_aerczperg,198732,Aerczperg
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198732,Aerczperg
207672,207672.pdf,wuestungslisten_kl_A-L,198734,Aercztlein dacz
205355,205355.pdf,0012-10b_aercztlein,198734,Aercztlein dacz
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198734,Aercztlein dacz
207672,207672.pdf,wuestungslisten_kl_A-L,198736,Aerenperig
205357,205357.pdf,0013-10b_aerenperig,198736,Aerenperig
207672,207672.pdf,wuestungslisten_kl_A-L,198738,Aertzperig in
202190,202190.pdf,0014-10b_aertzperig,198738,Aertzperig in
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198738,Aertzperig in
207672,207672.pdf,wuestungslisten_kl_A-L,198740,Aglayaech Hof im
221366,221366.pdf,0015-10b_aglayaech,198740,Aglayaech Hof im
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198740,Aglayaech Hof im
207672,207672.pdf,wuestungslisten_kl_A-L,198744,Ahiris
203435,203435.pdf,0016-10b_ahiris,198744,Ahiris
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198744,Ahiris
207672,207672.pdf,wuestungslisten_kl_A-L,198749,Aichperg
205362,205362.pdf,0017-10b_aichperg,198749,Aichperg
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198749,Aichperg
207672,207672.pdf,wuestungslisten_kl_A-L,198751,Aichperge
205363,205363.pdf,0018-10b_aichperge,198751,Aichperge
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198751,Aichperge
207672,207672.pdf,wuestungslisten_kl_A-L,198753,Aichenbach
202198,202198.pdf,0019-10b_aichenbach,198753,Aichenbach
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198753,Aichenbach
207672,207672.pdf,wuestungslisten_kl_A-L,198757,Aichenstuden
206098,206098.pdf,"Margl, Wüstungen begangen von",198757,Aichenstuden
205341,205341.png,0020-10_aichenstuden_skz_01_300dpi,198757,Aichenstuden
223547,223547.pdf,0020-10b_aichenstuden_geschwärzt,198757,Aichenstuden
215463,215463.pdf,Aufstellung Leistungen der Außenmitarbeiter (Stand 19.4.1975),198757,Aichenstuden
227963,227963.pdf,19730526_Eminger_an_Eibner_geschwärzt,198757,Aichenstuden
232704,232704.pdf,19770202_Antl_an_Eminger_geschwärzt,198757,Aichenstuden
232703,232703.pdf,19850924_Eminger_an_AMA_geschwärzt,198757,Aichenstuden
226819,226819.pdf,19851204_Bors_an_Eminger_geschwärzt,198757,Aichenstuden
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198757,Aichenstuden
207672,207672.pdf,wuestungslisten_kl_A-L,198759,Aichperg
205448,205448.pdf,0021-10_aichperg,198759,Aichperg
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198759,Aichperg
207672,207672.pdf,wuestungslisten_kl_A-L,198761,Aigen ob Symoning
208248,208248.pdf,0022-10b_aigen ob symonig,198761,Aigen ob Symoning
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198761,Aigen ob Symoning
207672,207672.pdf,wuestungslisten_kl_A-L,198763,Aigen i.d. Pramb
208253,208253.pdf,0023-10b_aigen in der pramb_geschwärzt,198763,Aigen i.d. Pramb
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198763,Aigen i.d. Pramb
207672,207672.pdf,wuestungslisten_kl_A-L,198765,Aigen
208257,208257.pdf,0024-10b_aigen,198765,Aigen
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198765,Aigen
234427,234427.pdf,19750313_Eminger_an_AMA_boreistorph_geschwärzt,198765,Aigen
231240,231240.pdf,0024-10b_aigen,198767,Aigen
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198767,Aigen
207672,207672.pdf,wuestungslisten_kl_A-L,198769,Aigen
208811,208811.pdf,0025-10b_aigen,198769,Aigen
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198769,Aigen
207672,207672.pdf,wuestungslisten_kl_A-L,198771,Ainleflehen
223391,223391.png,0026-10b-ainleflehen_skz_01,198771,Ainleflehen
208845,208845.pdf,0026-10b_ainleflehen_geschwärzt,198771,Ainleflehen
223397,223397.glb,0026-10b-Ainleflehen,198771,Ainleflehen
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198771,Ainleflehen
207672,207672.pdf,wuestungslisten_kl_A-L,198773,Ainode
208849,208849.pdf,0027-10b_ainode,198773,Ainode
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198773,Ainode
207672,207672.pdf,wuestungslisten_kl_A-L,198775,Ainöde
226297,226297.pdf,0028-10b_ainoede_lit_02_neill,198775,Ainöde
226296,226296.pdf,HONB A83,198775,Ainöde
223418,223418.pdf,0028-10b_ainoede_geschwärzt,198775,Ainöde
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198775,Ainöde
207672,207672.pdf,wuestungslisten_kl_A-L,198777,Aiterbach
209173,209173.pdf,0029-10b_aiterbach,198777,Aiterbach
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198777,Aiterbach
207672,207672.pdf,wuestungslisten_kl_A-L,198779,Akheswald de
210056,210056.pdf,0030-10b_de akheswald,198779,Akheswald de
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198779,Akheswald de
207672,207672.pdf,wuestungslisten_kl_A-L,198781,Alantsperg
210061,210061.pdf,0031-10b_alantsperg,198781,Alantsperg
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198781,Alantsperg
207672,207672.pdf,wuestungslisten_kl_A-L,198783,Albern iuxta Neitzen
223618,223618.pdf,0032-10b_albern juxta neitzen,198783,Albern iuxta Neitzen
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198783,Albern iuxta Neitzen
207672,207672.pdf,wuestungslisten_kl_A-L,198785,Albern (Innern)
210068,210068.pdf,0033-10b_albern innern,198785,Albern (Innern)
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198785,Albern (Innern)
207672,207672.pdf,wuestungslisten_kl_A-L,198787,Albersdorf de
210072,210072.pdf,0034-10b_de albersdorf,198787,Albersdorf de
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198787,Albersdorf de
207672,207672.pdf,wuestungslisten_kl_A-L,198789,Albrechtendorf
205346,205346.png,0035-10b_albrechtendorf_skz_01_300dpi,198789,Albrechtendorf
210074,210074.pdf,0035-10b_albrechtendorf_geschwärzt,198789,Albrechtendorf
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198789,Albrechtendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198791,Albrechts
205555,205555.png,0036-10b_Albrechts,198791,Albrechts
210076,210076.pdf,0036-10b_albrechts,198791,Albrechts
220671,220671.glb,0036-11_Albrechts,198791,Albrechts
215461,215461.pdf,Bors_Wüstungen in Niederösterreich,198791,Albrechts
207672,207672.pdf,wuestungslisten_kl_A-L,198797,Albriches
212929,212929.pdf,0037-10b_albriches,198797,Albriches
224579,224579.glb,0902-21b_Lantschenhöfe,201563,Lantschenhöfe Hof*
210674,210674.png,0902-21b_lantschenhoefe_hof_skz_01,201563,Lantschenhöfe Hof*
235399,235399.pdf,0902-21b_lantschenhoefe hof,201563,Lantschenhöfe Hof*
235399,235399.pdf,0902-21b_lantschenhoefe hof,201563,Lantschenhöfe Hof*
207672,207672.pdf,wuestungslisten_kl_A-L,201565,Lanzenberg
235414,235414.pdf,0903-10b_lanzenberg,201565,Lanzenberg
207672,207672.pdf,wuestungslisten_kl_A-L,201567,Lanzenperge
235413,235413.pdf,0904-10b_lanzenperg,201567,Lanzenperge
207672,207672.pdf,wuestungslisten_kl_A-L,198801,Alfritzen
205556,205556.png,0038-10b_alfritzen,198801,Alfritzen
220708,220708.glb,0038-10b_Alfritzen,198801,Alfritzen
212932,212932.pdf,0038-10b_alfritzen,198801,Alfritzen
207672,207672.pdf,wuestungslisten_kl_A-L,198803,Alhersdorf
212933,212933.pdf,0039-10b_alhersdorf_geschwärzt,198803,Alhersdorf
207672,207672.pdf,wuestungslisten_kl_A-L,198805,Aliub
212934,212934.pdf,0040-10b_aliub,198805,Aliub
207672,207672.pdf,wuestungslisten_kl_A-L,198828,Allach
212935,212935.pdf,0041-10b_allach_geschwärzt,198828,Allach
207672,207672.pdf,wuestungslisten_kl_A-L,198830,Allentshofen
212937,212937.pdf,0042-10b_allentshofen,198830,Allentshofen
207672,207672.pdf,wuestungslisten_kl_A-L,198832,Almetschlag
212938,212938.pdf,0043-10b_almetschlag,198832,Almetschlag
207672,207672.pdf,wuestungslisten_kl_A-L,198834,Almuesendorf
212969,212969.pdf,0044-10b_almuesendorf,198834,Almuesendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198836,Alpa de
212970,212970.pdf,0045-10b_de alpa,198836,Alpa de
207672,207672.pdf,wuestungslisten_kl_A-L,198838,Alrams
212971,212971.pdf,0046-10b_alrams,198838,Alrams
207672,207672.pdf,wuestungslisten_kl_A-L,198840,Alrams
212972,212972.pdf,0047-10b_alrams,198840,Alrams
207672,207672.pdf,wuestungslisten_kl_A-L,198842,Alrams
212973,212973.pdf,0048-10b_alrams,198842,Alrams
207672,207672.pdf,wuestungslisten_kl_A-L,198844,Alramsdorf de
212974,212974.pdf,0049-10b_de alramsdorf,198844,Alramsdorf de
207672,207672.pdf,wuestungslisten_kl_A-L,198846,Alsaerstrazze vicus
227932,227932.pdf,0050-10b_vicus alssaerstrazze,198846,Alsaerstrazze vicus
207672,207672.pdf,wuestungslisten_kl_A-L,198848,Alta
234480,234480.pdf,19730918_Eibner_an_Mück_geschwärzt,198848,Alta
227939,227939.pdf,0051-10b_de alta_skz_02_geschwärzt,198848,Alta
227936,227936.pdf,0051-10b_de alta_skz_01,198848,Alta
227933,227933.pdf,0051-10b_de alta_geschwärzt,198848,Alta
212796,212796.pdf,Mück_begangene Wüstungen_geschwärzt,198848,Alta
215463,215463.pdf,Aufstellung Leistungen der Außenmitarbeiter (Stand 19.4.1975),198848,Alta
212803,212803.pdf,AMA_an_Mück,198848,Alta
207672,207672.pdf,wuestungslisten_kl_A-L,201569,Lanzingrabin
235415,235415.pdf,0905-10b_lanzingrabin,201569,Lanzingrabin
207672,207672.pdf,wuestungslisten_kl_A-L,201571,Lasingk
235416,235416.pdf,0906-10b_lasingk,201571,Lasingk
207672,207672.pdf,wuestungslisten_kl_A-L,201573,Laubekke
235417,235417.pdf,0907-10b_laubekke,201573,Laubekke
207672,207672.pdf,wuestungslisten_kl_A-L,201575,Lauffenberg
235418,235418.pdf,0908-10b_lauffenberg,201575,Lauffenberg
206032,206032.png,0051-20b_Altenberg,198850,Altenberg*
227958,227958.pdf,0051-20b_altenberg,198850,Altenberg*
220674,220674.glb,0051-20b_Altenberg,198850,Altenberg*
207672,207672.pdf,wuestungslisten_kl_A-L,198852,Altendorf
228109,228109.pdf,0052-10b_altendorf,198852,Altendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198854,Altendorf
228110,228110.pdf,0053-10b_altendorf,198854,Altendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198856,Altenhoven
228111,228111.pdf,0054-10b_altenhoven,198856,Altenhoven
207672,207672.pdf,wuestungslisten_kl_A-L,198858,Altenmargkt
228121,228121.pdf,0055-10b_altenmargkt,198858,Altenmargkt
207672,207672.pdf,wuestungslisten_kl_A-L,198860,Altenmarkt
228130,228130.pdf,0056-10b_altenmarkt,198860,Altenmarkt
207672,207672.pdf,wuestungslisten_kl_A-L,198862,Altenmarkt
228129,228129.pdf,0057-10b_altenmarkt,198862,Altenmarkt
207672,207672.pdf,wuestungslisten_kl_A-L,198864,Altenmarkt
228132,228132.pdf,0058-10b_altenmarkt,198864,Altenmarkt
207672,207672.pdf,wuestungslisten_kl_A-L,198866,Altenmarkt
228139,228139.pdf,0059-10b_altenmarkt,198866,Altenmarkt
207672,207672.pdf,wuestungslisten_kl_A-L,198868,Altenmarkt
207672,207672.pdf,wuestungslisten_kl_A-L,198870,Altenmayss
228144,228144.pdf,0061-10b_altenmayss,198870,Altenmayss
207672,207672.pdf,wuestungslisten_kl_A-L,198872,Altenreut
207672,207672.pdf,wuestungslisten_kl_A-L,198874,Altenschlag
228150,228150.pdf,0063-10b_altenschlag,198874,Altenschlag
207672,207672.pdf,wuestungslisten_kl_A-L,198876,Alterslach
228152,228152.pdf,0064-10b_alterslach alterslag,198876,Alterslach
206033,206033.png,0064-20b_Alterstein,198878,Alterstein*
228154,228154.pdf,0064-20b_alterstein,198878,Alterstein*
220716,220716.glb,0064-20b_Alterstein,198878,Alterstein*
206034,206034.png,0064_30b_Alterhof,198880,Alter Hof*
228155,228155.pdf,0064-30b_alter hof,198880,Alter Hof*
220711,220711.glb,0064_30b_Alterhof,198880,Alter Hof*
207672,207672.pdf,wuestungslisten_kl_A-L,198882,Altfrids
228157,228157.pdf,0065-10b_altfrids,198882,Altfrids
207672,207672.pdf,wuestungslisten_kl_A-L,198884,Altinhouen
228160,228160.pdf,0066-10b_altinhouen,198884,Altinhouen
207672,207672.pdf,wuestungslisten_kl_A-L,198893,Altinpurch
228161,228161.pdf,0067-10b_altinpurch,198893,Altinpurch
207672,207672.pdf,wuestungslisten_kl_A-L,198895,Alt Tuenaw
228173,228173.pdf,0068-10b_alttuenaw apud antiquum danubium,198895,Alt Tuenaw
207672,207672.pdf,wuestungslisten_kl_A-L,198897,Ameisleiten
228174,228174.pdf,0069-10b_ameisleiten_geschwärzt,198897,Ameisleiten
207672,207672.pdf,wuestungslisten_kl_A-L,198899,Amichsen
228184,228184.pdf,0070-10b_amixen,198899,Amichsen
210948,210948.png,0998-10b_Maussen_Amixen,198899,Amichsen
207672,207672.pdf,wuestungslisten_kl_A-L,198903,Andinberch
221375,221375.pdf,0071-10b_andinberch,198903,Andinberch
207672,207672.pdf,wuestungslisten_kl_A-L,198905,Anger b. Gravendorf
228395,228395.pdf,0072-10b_anger bei gravendorf,198905,Anger b. Gravendorf
207672,207672.pdf,wuestungslisten_kl_A-L,198907,Anindorf
221379,221379.pdf,0073-10b_anindorf,198907,Anindorf
231242,231242.pdf,0067-20b_alt pernegg,198909,Alt Pernegg*
207694,207694.png,0067-20b_Alt_Pernegg_skz_01,198909,Alt Pernegg*
207691,207691.jpg,0067-20b_Alt_Pernegg_skz_01,198909,Alt Pernegg*
220672,220672.glb,0067-20b_Alt_Pernegg,198909,Alt Pernegg*
207685,207685.png,0072-20b_Angerling_skz_01,198911,Angerling
231245,231245.pdf,0072-20b_angerling,198911,Angerling
207684,207684.jpg,0072-20b_Angerling_skz_01,198911,Angerling
220554,220554.glb,0072-20b_Angerling,198911,Angerling
207604,207604.pdf,19720324_AMA_an_MusMannersdorf,198913,St. Anna
206035,206035.png,0073-30b_Ansiedl_Egelsee,198915,Ansiedel*
206035,206035.png,0073-30b_Ansiedl_Egelsee,198915,Ansiedel*
228396,228396.pdf,0073-30b_ansiedl,198915,Ansiedel*
220723,220723.glb,0073-30b_Ansiedl_Egelsee,198915,Ansiedel*
207672,207672.pdf,wuestungslisten_kl_A-L,198917,Anzenperg
228491,228491.pdf,0074-10b_anzenperg,198917,Anzenperg
209938,209938.png,0731-20b_Heugen_skz_02,198919,Anzgraben*
209938,209938.png,0731-20b_Heugen_skz_02,198919,Anzgraben*
207668,207668.pdf,wuestungsarchiv_konzeption_organisatio_arbeitsplanung,198919,Anzgraben*
206036,206036.png,0074-20b_Anzgraben,198919,Anzgraben*
228530,228530.pdf,0074-20b_anzgraben_geschwärzt,198919,Anzgraben*
220730,220730.glb,0074-20b_Anzgraben,198919,Anzgraben*
215465,215465.pdf,Wüstungsarchiv des Archivs für Mittelalterarchäologie,198919,Anzgraben*
207672,207672.pdf,wuestungslisten_kl_A-L,198921,Anzing
228522,228522.pdf,0075-10b_anzing,198921,Anzing
207672,207672.pdf,wuestungslisten_kl_A-L,198923,Arensperch de
228529,228529.pdf,0076-10b_de arensperch,198923,Arensperch de
207672,207672.pdf,wuestungslisten_kl_A-L,198925,Arewinsdorf
217126,217126.pdf,0077-10b_arewinsdorf,198925,Arewinsdorf
207672,207672.pdf,wuestungslisten_kl_A-L,198927,Arichstetei
217127,217127.pdf,0078-10b_arichsteti,198927,Arichstetei
207672,207672.pdf,wuestungslisten_kl_A-L,198929,Armschlag
217129,217129.pdf,0079-10b_armschlag,198929,Armschlag
207672,207672.pdf,wuestungslisten_kl_A-L,198931,Arnleitten
217130,217130.pdf,0080-10b_arnleitten,198931,Arnleitten
207672,207672.pdf,wuestungslisten_kl_A-L,198933,Arnolczdorf
217138,217138.pdf,0081-10b_arnolczdorf,198933,Arnolczdorf
207672,207672.pdf,wuestungslisten_kl_A-L,198935,Arnoldesdorph
217139,217139.pdf,0082-10b_arnoldestorph,198935,Arnoldesdorph
207672,207672.pdf,wuestungslisten_kl_A-L,198937,Arnolts
217143,217143.pdf,0083-10b_arnolts_geschwärzt,198937,Arnolts
207672,207672.pdf,wuestungslisten_kl_A-L,198939,Arnolts
217144,217144.pdf,0084-10b_arnolts,198939,Arnolts
