parent_id,name,id,type,path,description,begin_from,begin_to,end_from,end_to,class,geometry,lon,lat,devill_endpoint,API_Endpoint
,Sundermaningen,234221,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4470-10 Sundermaningen,,,,,place,,,,https://devill.oegmn.or.at/entity/234221,https://thanados.openatlas.eu/api/entity/234221
,Uduleniduor,234225,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4480-10 Uduleniduor,,,,,place,,,,https://devill.oegmn.or.at/entity/234225,https://thanados.openatlas.eu/api/entity/234225
,Unbirt,234230,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4490-10 Unbirt,,,,,place,,,,https://devill.oegmn.or.at/entity/234230,https://thanados.openatlas.eu/api/entity/234230
,Ungerlein,234235,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4500-10 Ungerlein,,,,,place,,,,https://devill.oegmn.or.at/entity/234235,https://thanados.openatlas.eu/api/entity/234235
,Vogelbayd,234240,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4510-10 Vogelbayd,,,,,place,,,,https://devill.oegmn.or.at/entity/234240,https://thanados.openatlas.eu/api/entity/234240
,Walhesdorf,234246,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4520-10 Walhesdorf,,,,,place,,,,https://devill.oegmn.or.at/entity/234246,https://thanados.openatlas.eu/api/entity/234246
,Waltenpuch,234251,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4530-10 Waltenpuch,,,,,place,,,,https://devill.oegmn.or.at/entity/234251,https://thanados.openatlas.eu/api/entity/234251
,Weinbach,234254,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4540-10 Weinbach,,,,,place,,,,https://devill.oegmn.or.at/entity/234254,https://thanados.openatlas.eu/api/entity/234254
,Wergantstorf,234257,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4550-10 Wergantstorf,,,,,place,,,,https://devill.oegmn.or.at/entity/234257,https://thanados.openatlas.eu/api/entity/234257
,Wicemaningen,234267,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4560-10 Wicemaningen,,,,,place,,,,https://devill.oegmn.or.at/entity/234267,https://thanados.openatlas.eu/api/entity/234267
,Wisen,234271,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4570-10 Wisen,,,,,place,,,,https://devill.oegmn.or.at/entity/234271,https://thanados.openatlas.eu/api/entity/234271
,Yrintal,234275,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4580-10 Yrintal,,,,,place,,,,https://devill.oegmn.or.at/entity/234275,https://thanados.openatlas.eu/api/entity/234275
,Yrminhartisdorf,234283,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4590-10 Yrminhartisdorf,,,,,place,,,,https://devill.oegmn.or.at/entity/234283,https://thanados.openatlas.eu/api/entity/234283
,Ziub,234287,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,4600-10 Ziub,,,,,place,,,,https://devill.oegmn.or.at/entity/234287,https://thanados.openatlas.eu/api/entity/234287
205087,Surface 2090-20 Wördernmühle* (feature),234569,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234569,https://thanados.openatlas.eu/api/entity/234569
234569,Surface 2090-20 Wördernmühle* (strat unit),234571,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234571,https://thanados.openatlas.eu/api/entity/234571
234571,2090-20b_woerdernmuehle_ker_02,234573,pan,Artifact > Cultural Object > Container > Pottery > pan,Pfannenstiel,,,,,artifact,,,,https://devill.oegmn.or.at/entity/234573,https://thanados.openatlas.eu/api/entity/234573
234571,2090-20b_woerdernmuehle_ker_01,234576,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1450,1450,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234576,https://thanados.openatlas.eu/api/entity/234576
202934,Surface 1194-10 Oppoldisdorf (feature),234579,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234579,https://thanados.openatlas.eu/api/entity/234579
234579,Surface 1194-10 Oppoldisdorf (strat unit),234581,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234581,https://thanados.openatlas.eu/api/entity/234581
234581,1194-10_oppoldisdorf_ker_01,234583,Bowl,Artifact > Cultural Object > Container > Pottery > Bowl,,900,1000,1000,1100,artifact,,,,https://devill.oegmn.or.at/entity/234583,https://thanados.openatlas.eu/api/entity/234583
234581,1194-10_oppoldisdorf_ker_02,234585,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234585,https://thanados.openatlas.eu/api/entity/234585
234581,1194-10_oppoldisdorf_ker_03,234588,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/234588,https://thanados.openatlas.eu/api/entity/234588
201434,Surface 0854-30 Kaisergraben* (feature),234758,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234758,https://thanados.openatlas.eu/api/entity/234758
234758,Surface 0854-30b Kaisergraben* (strat unit),234760,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234760,https://thanados.openatlas.eu/api/entity/234760
234760,0854-30 Kaisergraben*_ker_03,234762,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/234762,https://thanados.openatlas.eu/api/entity/234762
234760,0854-30 Kaisergraben*_ker_02,234764,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/234764,https://thanados.openatlas.eu/api/entity/234764
234760,0854-30b_Kaisergraben*_ker_01,234767,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/234767,https://thanados.openatlas.eu/api/entity/234767
201656,Surface 0944-10 Lieze (feature),234770,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234770,https://thanados.openatlas.eu/api/entity/234770
234770,Surface 0944-10 Lieze (strat unit),234772,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234772,https://thanados.openatlas.eu/api/entity/234772
234772,0944-10b_Lieze_ker_01,234774,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/234774,https://thanados.openatlas.eu/api/entity/234774
234772,0944-10b_lieze_ker_02,234777,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1000,1000,1250,1300,artifact,,,,https://devill.oegmn.or.at/entity/234777,https://thanados.openatlas.eu/api/entity/234777
234772,0944-10b_lieze_ker_03,234780,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
no figure
##_en##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/234780,https://thanados.openatlas.eu/api/entity/234780
204483,Surface 1812-20 tiefenfeld* (feature),234782,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234782,https://thanados.openatlas.eu/api/entity/234782
234782,Surface 1812-20 tiefenfeld* (strat unit),234784,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234784,https://thanados.openatlas.eu/api/entity/234784
234784,1812-20b_tiefenfeld*_ker_01,234786,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1450,1450,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234786,https://thanados.openatlas.eu/api/entity/234786
234784,1812-20b_teifenfeld*_ker_02,234790,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/234790,https://thanados.openatlas.eu/api/entity/234790
234784,1812-20b_teifenfeld*_ker_03,234793,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,"##de_##
Flachdeckl mit aufgestelltem Rand
##_de##",1200,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/234793,https://thanados.openatlas.eu/api/entity/234793
201367,Surface 0826-20b innerfeld* (feature),234796,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234796,https://thanados.openatlas.eu/api/entity/234796
234796,Surface 0826-20 innerfeld* (strat unit),234798,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234798,https://thanados.openatlas.eu/api/entity/234798
234798,0826-20b_innerfeld*_ker_01,234800,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/234800,https://thanados.openatlas.eu/api/entity/234800
234798,0826-20b_innerfeld*_ker_02,234916,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234916,https://thanados.openatlas.eu/api/entity/234916
234798,0826-20b_innerfeld*_ker_03,234919,Fragment,Artifact > Cultural Object > Container > Pottery > Fragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1250,artifact,,,,https://devill.oegmn.or.at/entity/234919,https://thanados.openatlas.eu/api/entity/234919
203711,Surface 1509-10b Rizendorf (feature),234921,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234921,https://thanados.openatlas.eu/api/entity/234921
234921,Surface 1509-10b Rizendorf (strat unit),234923,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234923,https://thanados.openatlas.eu/api/entity/234923
234923,1509-10b_rizendorf_ker_01,234925,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/234925,https://thanados.openatlas.eu/api/entity/234925
234923,1509-10b_rizendorf_ker_02,234928,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/234928,https://thanados.openatlas.eu/api/entity/234928
202517,Surface 1082-10b Nawinchel (feature),234931,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234931,https://thanados.openatlas.eu/api/entity/234931
234931,Surface 1082-10b Nawinchel (strat unit),234933,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234933,https://thanados.openatlas.eu/api/entity/234933
234933,1082-10b_nawinchel_ker_01,234937,Jug,Artifact > Cultural Object > Container > Pottery > Jug,"##de_##
zwei horizontal umlaufende schmale Grate unterhalb des Randes
##_de##",1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234937,https://thanados.openatlas.eu/api/entity/234937
234933,1082-10b_nawinchel_ker_02,234940,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1400,1400,1500,1500,artifact,,,,https://devill.oegmn.or.at/entity/234940,https://thanados.openatlas.eu/api/entity/234940
229866,0100-20b_aufeld*_ker_02,234943,Fragment,Artifact > Cultural Object > Container > Pottery > Fragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/234943,https://thanados.openatlas.eu/api/entity/234943
200484,Surface 0602-20b Haaberg (feature),234945,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/234945,https://thanados.openatlas.eu/api/entity/234945
234945,Surface 0602-20b Haaberg (strat unit),234947,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/234947,https://thanados.openatlas.eu/api/entity/234947
234947,0602-20b_haaberg_ker_01,234949,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/234949,https://thanados.openatlas.eu/api/entity/234949
234947,0602-20b_haaberg_ker_02,234953,Bowl,Artifact > Cultural Object > Container > Pottery > Bowl,"##de_##
Glasur beidseitig
##_de##",,,,,artifact,,,,https://devill.oegmn.or.at/entity/234953,https://thanados.openatlas.eu/api/entity/234953
234947,0602-20b_haaberg_ker_03,235011,Fragment,Artifact > Cultural Object > Container > Pottery > Fragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235011,https://thanados.openatlas.eu/api/entity/235011
201225,Surface 0774-20b Hofthal* (feature),235014,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235014,https://thanados.openatlas.eu/api/entity/235014
235014,Surface 0774-20b Hofthal* (strat unit),235016,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235016,https://thanados.openatlas.eu/api/entity/235016
235016,0774-20b_hofthal*_ker_01,235018,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235018,https://thanados.openatlas.eu/api/entity/235018
235016,0774-20b_hofthal*_ker_02,235021,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235021,https://thanados.openatlas.eu/api/entity/235021
203629,Surface 1471-20b Reisberg* (feature),235031,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235031,https://thanados.openatlas.eu/api/entity/235031
235031,Surface 1471-20b Reisberg* (strat unit),235035,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235035,https://thanados.openatlas.eu/api/entity/235035
235035,1471-20b_reisberg*_ker_01,235037,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1450,1500,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235037,https://thanados.openatlas.eu/api/entity/235037
235035,1471-20b_reisberg*_ker_02,235041,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1250,1300,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235041,https://thanados.openatlas.eu/api/entity/235041
235035,1471-20b_reisberg*_ker_03,235049,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235049,https://thanados.openatlas.eu/api/entity/235049
201280,Surface 0792-10b Horbeseber (feature),235056,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235056,https://thanados.openatlas.eu/api/entity/235056
235056,Surface 0792-10b Horbeseber (strat unit),235058,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235058,https://thanados.openatlas.eu/api/entity/235058
235058,0792-10b_horbeseber_ker_01,235060,Fragment,Artifact > Cultural Object > Container > Pottery > Fragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235060,https://thanados.openatlas.eu/api/entity/235060
235058,0792-10b_horbeseber_ker_02,235062,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235062,https://thanados.openatlas.eu/api/entity/235062
223443,2014-10b-wielesdorf_ker_01,235066,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235066,https://thanados.openatlas.eu/api/entity/235066
201839,Surface 0963-10b Loidenbrunn (feature),235070,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235070,https://thanados.openatlas.eu/api/entity/235070
235070,Surface 0963-10b Loidenbrunn (strat unit),235072,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235072,https://thanados.openatlas.eu/api/entity/235072
235072,0963-10b_loidenbrunn_ker_01,235076,Plate,Artifact > Cultural Object > Container > Pottery > Plate,,1600,1700,1700,1800,artifact,,,,https://devill.oegmn.or.at/entity/235076,https://thanados.openatlas.eu/api/entity/235076
235072,0963-10b_loidenbrunn_ker_02,235080,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235080,https://thanados.openatlas.eu/api/entity/235080
235072,0963-10b_loidenbrunn_ker_03,235084,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235084,https://thanados.openatlas.eu/api/entity/235084
235072,0963-10b_loidenbrunn_ker_04,235088,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1000,1100,1100,1200,artifact,,,,https://devill.oegmn.or.at/entity/235088,https://thanados.openatlas.eu/api/entity/235088
200639,Surface 0672-20b Hauswald* (feature),235091,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235091,https://thanados.openatlas.eu/api/entity/235091
235091,Surface 0672-20b Hauswald* (strat unit),235093,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235093,https://thanados.openatlas.eu/api/entity/235093
235093,0672-20b_hauswald*_ker_01,235095,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235095,https://thanados.openatlas.eu/api/entity/235095
235093,0672-20b_hauswald*_ker_02,235098,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
Vorratstopf; ohne Abbildung
##_de##

##en_##
storage jar; without figure
##_en##",1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235098,https://thanados.openatlas.eu/api/entity/235098
204398,Surface 1805-20b Tetterfeld* (feature),235100,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235100,https://thanados.openatlas.eu/api/entity/235100
235100,Surface 1805-20b Tetterfeld* (strat unit),235103,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235103,https://thanados.openatlas.eu/api/entity/235103
235103,1805-20b_tetterfeld*_ker_01,235105,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,,,,,artifact,,,,https://devill.oegmn.or.at/entity/235105,https://thanados.openatlas.eu/api/entity/235105
235103,1805-20b_tetterfeld*_ker_02,235108,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1000,1000,1100,1100,artifact,,,,https://devill.oegmn.or.at/entity/235108,https://thanados.openatlas.eu/api/entity/235108
203343,Surface 1367-20b Pruntal* (feature),235110,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235110,https://thanados.openatlas.eu/api/entity/235110
235110,Surface 1367-20b Pruntal* (feature),235112,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235112,https://thanados.openatlas.eu/api/entity/235112
235112,1367-20b_pruntal*_ker_01,235114,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235114,https://thanados.openatlas.eu/api/entity/235114
235112,1367-20b_pruntal*_ker_02,235118,Jug,Artifact > Cultural Object > Container > Pottery > Jug,,1400,1500,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235118,https://thanados.openatlas.eu/api/entity/235118
199078,Surface 0135-10b Bobendorf (feature),235123,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235123,https://thanados.openatlas.eu/api/entity/235123
235123,Surface 0135-10b Bobendorf (strat unit),235125,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235125,https://thanados.openatlas.eu/api/entity/235125
235125,0135-10b_bobendorf_ker_01,235127,Jug,Artifact > Cultural Object > Container > Pottery > Jug,"##de_##
kreuzförmige Stempelmarke am oberen Henkelansatz
##_de##",1400,1500,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235127,https://thanados.openatlas.eu/api/entity/235127
235125,0135-10b_bobendorf_ker_02,235131,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1400,1400,1500,artifact,,,,https://devill.oegmn.or.at/entity/235131,https://thanados.openatlas.eu/api/entity/235131
235125,0135-10b_bobendorf_ker_03,235136,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1000,1000,1100,1100,artifact,,,,https://devill.oegmn.or.at/entity/235136,https://thanados.openatlas.eu/api/entity/235136
235125,0135-10b_bobendorf_ker_04,235140,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1250,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/235140,https://thanados.openatlas.eu/api/entity/235140
200446,Surface 0590-20b Guglfeld* (feature),235147,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235147,https://thanados.openatlas.eu/api/entity/235147
235147,Surface 0590-20b Guglfeld* (strat unit),235149,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235149,https://thanados.openatlas.eu/api/entity/235149
235149,0590-20b_guglfeld*_ker_01,235152,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235152,https://thanados.openatlas.eu/api/entity/235152
201519,Surface 0886-10b Krumbleins (feature),235159,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235159,https://thanados.openatlas.eu/api/entity/235159
235159,Surface 0886-10b Krumbleins (strat unit),235161,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235161,https://thanados.openatlas.eu/api/entity/235161
235161,0886-10b_krumbleins_ker_01,235163,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,900,900,1000,1000,artifact,,,,https://devill.oegmn.or.at/entity/235163,https://thanados.openatlas.eu/api/entity/235163
235161,0886-10b_krumbleins_ker_04,235166,Jug,Artifact > Cultural Object > Container > Pottery > Jug,Fingerdruckmulde am unteren Henkelansatz,1400,1500,1500,1550,artifact,,,,https://devill.oegmn.or.at/entity/235166,https://thanados.openatlas.eu/api/entity/235166
235161,0886-10b_krumbleins_ker_02,235169,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,,,,,,artifact,,,,https://devill.oegmn.or.at/entity/235169,https://thanados.openatlas.eu/api/entity/235169
235161,0886-10b_krumbleins_ker_03,235172,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235172,https://thanados.openatlas.eu/api/entity/235172
199350,Surface 0243-10b Chundorf (feature),235175,Surface,Feature > Surface,,,,,,feature,,,,https://devill.oegmn.or.at/entity/235175,https://thanados.openatlas.eu/api/entity/235175
235175,Surface 0243-10b Chundorf (strat unit),235177,Deposit,Stratigraphic unit > Deposit,,,,,,stratigraphic_unit,,,,https://devill.oegmn.or.at/entity/235177,https://thanados.openatlas.eu/api/entity/235177
235177,0243-10b_chundorf_ker_01,235179,Pot,Artifact > Cultural Object > Container > Pottery > Pot,"##de_##
Vorratstopf; ohne Abbildung
##_de##

##en_##
storage jar; without figure
##_en##",1000,1100,1100,1200,artifact,,,,https://devill.oegmn.or.at/entity/235179,https://thanados.openatlas.eu/api/entity/235179
235177,0243-10b_chundorf_ker_02,235181,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1200,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/235181,https://thanados.openatlas.eu/api/entity/235181
235177,0243-10b_chundorf_ker_03,235183,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235183,https://thanados.openatlas.eu/api/entity/235183
235177,0243-10b_chundorf_ker_04,235185,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235185,https://thanados.openatlas.eu/api/entity/235185
235177,0243-10b_chundorf_ker_05,235187,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235187,https://thanados.openatlas.eu/api/entity/235187
235177,0243-10b_chundorf_ker_06,235189,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235189,https://thanados.openatlas.eu/api/entity/235189
235177,0243-10b_chundorf_ker_07,235192,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235192,https://thanados.openatlas.eu/api/entity/235192
235177,0243-10b_chundorf_ker_08,235195,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1300,1300,1400,1400,artifact,,,,https://devill.oegmn.or.at/entity/235195,https://thanados.openatlas.eu/api/entity/235195
235177,0243-10b_chundorf_ker_09,235198,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1200,1200,1300,1300,artifact,,,,https://devill.oegmn.or.at/entity/235198,https://thanados.openatlas.eu/api/entity/235198
235177,0243-10b_chundorf_ker_10,235201,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235201,https://thanados.openatlas.eu/api/entity/235201
235177,0243-10b_chundorf_ker_11,235204,Pot,Artifact > Cultural Object > Container > Pottery > Pot,,1100,1200,1200,1300,artifact,,,,https://devill.oegmn.or.at/entity/235204,https://thanados.openatlas.eu/api/entity/235204
235177,0243-10b_chundorf_ker_12,235207,saucer-shaped lid,Artifact > Cultural Object > Equipment > Lid > saucer-shaped lid,,1250,1300,1300,1400,artifact,,,,https://devill.oegmn.or.at/entity/235207,https://thanados.openatlas.eu/api/entity/235207
235177,0243-10b_chundorf_ker_13,235210,Wandfragment,Artifact > Cultural Object > Container > Pottery > Fragment > Wandfragment,"##de_##
ohne Abbildung
##_de##

##en_##
without figure
##_en##",1100,1100,1200,1200,artifact,,,,https://devill.oegmn.or.at/entity/235210,https://thanados.openatlas.eu/api/entity/235210
